timestamp,action,ticker,option_type,strike,expiration,contracts,price,reason,pnl_pct,outcome
2025-03-25T04:29:42.865285,SELL,LH,CALL,235,2025-03-28,21,236.29,Take Profit,,
2025-03-25T04:29:42.876786,SELL,EPAC,CALL,40,2025-03-28,119,43.35,Take Profit,,
2025-03-25T04:29:42.897482,SELL,UBER,CALL,75,2025-03-28,65,76.455,Take Profit,,
2025-03-25T04:29:42.907483,SELL,DG,CALL,85,2025-03-28,59,83.19,Take Profit,,
2025-03-25T04:29:42.918902,SELL,AMP,CALL,495,2025-03-28,10,508.6,Take Profit,,
2025-03-25T04:29:42.929836,SELL,FI,CALL,220,2025-03-28,22,221.71,Take Profit,,
2025-03-25T04:29:42.940670,SELL,CRWD,CALL,360,2025-03-28,13,372.51,Take Profit,,
2025-03-25T04:29:42.952244,SELL,AMZN,CALL,195,2025-03-28,25,203.04,Take Profit,,
2025-03-25T04:29:42.963879,SELL,AMZN,CALL,195,2025-03-28,25,203.04,Take Profit,,
2025-03-25T04:29:42.974752,SELL,HUM,CALL,265,2025-03-28,18,271.67,Take Profit,,
2025-03-25T04:29:42.986336,SELL,AMZN,CALL,195,2025-03-28,25,203.04,Take Profit,,
2025-03-25T04:29:42.998321,SELL,WYNN,CALL,85,2025-03-28,60,84.91,Take Profit,,
2025-03-25T04:29:43.008664,SELL,TSLA,CALL,250,2025-03-28,20,278.43,Take Profit,,
2025-03-25T04:29:43.020078,SELL,MRK,CALL,95,2025-03-28,53,92.32,Take Profit,,
2025-03-25T04:29:43.030079,SELL,MSFT,CALL,390,2025-03-28,12,392.6,Take Profit,,
2025-03-25T04:29:43.040004,SELL,AMZN,CALL,195,2025-03-28,25,203.04,Take Profit,,
2025-03-25T04:29:43.050753,SELL,PFE,CALL,25,2025-03-28,190,26.125,Take Profit,,
2025-03-25T04:29:43.064225,SELL,UNP,CALL,235,2025-03-28,21,235.23,Take Profit,,
2025-03-25T04:29:43.075284,SELL,PLD,CALL,110,2025-03-28,46,110.26,Take Profit,,
2025-03-25T04:29:43.088641,SELL,WTW,CALL,335,2025-03-28,15,337.18,Take Profit,,
2025-03-25T04:29:43.099400,SELL,ORCL,CALL,150,2025-03-28,32,154.86,Take Profit,,
2025-03-25T04:29:43.110756,SELL,RTX,CALL,130,2025-03-28,37,134.71,Take Profit,,
2025-03-25T04:29:43.122013,SELL,HD,CALL,350,2025-03-28,14,363.77,Take Profit,,
2025-03-25T04:29:43.133066,SELL,OXY,CALL,50,2025-03-28,104,47.89,Take Profit,,
2025-03-25T04:29:43.144351,SELL,CI,CALL,315,2025-03-28,15,320.28,Take Profit,,
2025-03-25T04:29:43.155710,SELL,QCOM,CALL,155,2025-03-28,31,160.0,Take Profit,,
2025-03-25T04:29:43.167394,SELL,AVGO,CALL,190,2025-03-28,26,191.13,Take Profit,,
2025-03-25T04:29:43.179043,SELL,MSTR,CALL,305,2025-03-28,16,335.54,Take Profit,,
2025-03-25T04:29:43.190370,SELL,CSGP,CALL,80,2025-03-28,63,80.15,Take Profit,,
2025-03-25T04:29:43.200580,SELL,JNJ,CALL,165,2025-03-28,30,163.22,Take Profit,,
2025-03-25T04:29:43.211534,SELL,NVDA,CALL,120,2025-03-28,42,121.24,Take Profit,,
2025-03-25T04:29:43.222380,SELL,APD,CALL,290,2025-03-28,17,293.69,Take Profit,,
2025-03-25T04:29:43.234210,SELL,ADBE,CALL,385,2025-03-28,12,394.36,Take Profit,,
2025-03-25T04:29:43.246210,SELL,AMGN,CALL,315,2025-03-28,15,314.2,Take Profit,,
2025-03-25T04:29:43.257852,SELL,APP,CALL,315,2025-03-28,15,339.69,Take Profit,,
2025-03-25T04:29:43.268032,SELL,RGLD,CALL,155,2025-03-28,31,157.11,Take Profit,,
2025-03-25T04:29:43.278769,SELL,GE,CALL,205,2025-03-28,24,210.21,Take Profit,,
2025-03-25T04:29:43.288867,SELL,XOM,CALL,115,2025-03-28,43,115.78,Take Profit,,
2025-03-25T04:29:43.299004,SELL,FIS,CALL,75,2025-03-28,68,74.27,Take Profit,,
2025-03-25T04:29:43.311006,SELL,BUSE,CALL,20,2025-03-28,227,22.4,Take Profit,,
2025-03-25T04:29:43.321274,SELL,ELV,CALL,425,2025-03-28,11,427.32,Take Profit,,
2025-03-25T04:29:43.332465,SELL,VRTX,CALL,505,2025-03-28,9,511.55,Take Profit,,
2025-03-25T04:29:43.344101,SELL,LOW,CALL,225,2025-03-28,22,232.88,Take Profit,,
2025-03-25T04:29:43.356312,SELL,EXPO,CALL,80,2025-03-28,63,80.14,Take Profit,,
2025-03-25T04:29:43.368151,SELL,PFE,CALL,25,2025-03-28,190,26.125,Take Profit,,
2025-03-25T04:29:43.379433,SELL,PHM,CALL,105,2025-03-28,48,105.85,Take Profit,,
2025-03-25T04:29:43.390512,SELL,MRK,CALL,95,2025-03-28,53,92.32,Take Profit,,
2025-03-25T04:29:43.401578,SELL,ABBV,CALL,210,2025-03-28,23,209.12,Take Profit,,
2025-03-25T04:29:43.413872,SELL,ACGL,CALL,90,2025-03-28,54,93.97,Take Profit,,
2025-03-25T04:29:43.424152,SELL,DVN,CALL,35,2025-03-28,138,36.96,Take Profit,,
2025-03-25T04:29:43.436216,SELL,BC,CALL,55,2025-03-28,88,57.87,Take Profit,,
2025-03-25T04:29:43.446517,SELL,SHW,CALL,335,2025-03-28,14,342.63,Take Profit,,
2025-03-25T04:29:43.458072,SELL,NVT,CALL,55,2025-03-28,87,58.63,Take Profit,,
2025-03-25T04:29:43.469226,SELL,CPAY,CALL,345,2025-03-28,14,357.895,Take Profit,,
2025-03-25T04:29:43.482061,SELL,FI,CALL,220,2025-03-28,22,221.71,Take Profit,,
2025-03-25T04:29:43.493680,SELL,PAYX,CALL,145,2025-03-28,34,144.77,Take Profit,,
2025-03-25T04:29:43.505594,SELL,BABA,CALL,135,2025-03-28,36,134.56,Take Profit,,
2025-03-25T04:29:43.517454,SELL,SNOW,CALL,160,2025-03-28,31,163.16,Take Profit,,
2025-03-25T04:29:43.528802,SELL,IMXI,CALL,15,2025-03-28,384,13.39,Take Profit,,
2025-03-25T04:29:43.540088,SELL,IMXI,CALL,15,2025-03-28,384,13.39,Take Profit,,
2025-03-25T04:29:43.551545,SELL,PCG,CALL,15,2025-03-28,297,17.12,Take Profit,,
2025-03-25T04:29:43.563017,SELL,IMXI,CALL,15,2025-03-28,384,13.39,Take Profit,,
2025-03-25T04:29:43.575390,SELL,IMXI,CALL,15,2025-03-28,384,13.39,Take Profit,,
2025-03-25T04:29:43.587667,SELL,IMXI,CALL,15,2025-03-28,384,13.39,Take Profit,,
2025-03-25T04:29:43.598314,SELL,AEIS,CALL,105,2025-03-28,47,107.13,Take Profit,,
2025-03-25T04:29:43.611432,SELL,AEIS,CALL,105,2025-03-28,47,107.13,Take Profit,,
2025-03-25T04:29:43.625071,SELL,AEIS,CALL,105,2025-03-28,47,107.13,Take Profit,,
2025-03-25T04:29:43.637116,SELL,AEIS,CALL,105,2025-03-28,47,107.13,Take Profit,,
2025-03-25T04:29:43.648464,SELL,AEIS,CALL,105,2025-03-28,47,107.13,Take Profit,,
2025-03-25T04:29:43.660018,SELL,TFX,CALL,140,2025-03-28,35,141.55,Take Profit,,
2025-03-25T04:29:43.670422,SELL,TFX,CALL,140,2025-03-28,35,141.55,Take Profit,,
2025-03-25T04:29:43.681755,SELL,TFX,CALL,140,2025-03-28,35,141.55,Take Profit,,
2025-03-25T04:29:43.693252,SELL,TFX,CALL,140,2025-03-28,35,141.55,Take Profit,,
2025-03-25T04:29:43.705321,SELL,SEPN,CALL,5,2025-03-28,833,6.38,Take Profit,,
2025-03-25T04:29:43.717362,SELL,SEPN,CALL,5,2025-03-28,833,6.38,Take Profit,,
2025-03-25T04:29:43.727882,SELL,SEPN,CALL,5,2025-03-28,833,6.38,Take Profit,,
2025-03-25T04:29:43.745079,SELL,RUSHA,CALL,55,2025-03-28,93,55.76,Take Profit,,
2025-03-25T04:29:43.755814,SELL,SLDB,CALL,5,2025-03-28,1086,4.77,Take Profit,,
2025-03-25T04:29:43.766483,SELL,LIN,CALL,460,2025-03-28,10,458.82,Take Profit,,
2025-03-25T04:29:43.777476,SELL,LIN,CALL,460,2025-03-28,10,458.82,Take Profit,,
2025-03-25T04:29:43.789819,SELL,LIN,CALL,460,2025-03-28,10,458.82,Take Profit,,
2025-03-25T04:29:43.801018,SELL,SVT,CALL,10,2025-03-28,462,10.7,Take Profit,,
2025-03-25T04:29:43.813714,SELL,SVT,CALL,10,2025-03-28,462,10.7,Take Profit,,
2025-03-25T04:29:43.826357,SELL,TBRG,CALL,30,2025-03-28,181,29.38,Take Profit,,
2025-03-25T04:29:43.838251,SELL,TBRG,CALL,30,2025-03-28,181,29.38,Take Profit,,
2025-03-25T04:29:43.849219,SELL,TBRG,CALL,30,2025-03-28,181,29.38,Take Profit,,
2025-03-25T04:29:43.867806,SELL,SVT,CALL,10,2025-03-28,462,10.7,Take Profit,,
2025-03-25T04:29:43.880894,SELL,AKRO,CALL,45,2025-03-28,110,45.04,Take Profit,,
2025-03-25T04:29:43.893298,SELL,OSK,CALL,95,2025-03-28,52,98.63,Take Profit,,
2025-03-25T04:29:43.905835,SELL,LIN,CALL,460,2025-03-28,10,458.82,Take Profit,,
2025-03-25T04:29:43.918412,SELL,LIN,CALL,460,2025-03-28,10,458.82,Take Profit,,
2025-03-25T04:29:43.931414,SELL,FLWS,CALL,5,2025-03-28,862,6.03,Take Profit,,
2025-03-25T04:29:43.943589,SELL,FLWS,CALL,5,2025-03-28,862,6.03,Take Profit,,
2025-03-25T04:29:43.956025,SELL,FLWS,CALL,5,2025-03-28,862,6.03,Take Profit,,
2025-03-25T04:29:43.967799,SELL,FLWS,CALL,5,2025-03-28,862,6.03,Take Profit,,
2025-03-25T04:29:43.978896,SELL,ECL,CALL,250,2025-03-28,19,252.63,Take Profit,,
2025-03-25T04:29:43.991421,SELL,OSK,CALL,95,2025-03-28,52,98.63,Take Profit,,
2025-03-25T04:29:44.003110,SELL,INDB,CALL,65,2025-03-28,79,65.09,Take Profit,,
2025-03-25T04:29:44.015280,SELL,OSK,CALL,95,2025-03-28,52,98.63,Take Profit,,
2025-03-25T04:29:44.026200,SELL,OSK,CALL,95,2025-03-28,52,98.63,Take Profit,,
2025-03-25T04:29:44.037684,SELL,OSK,CALL,95,2025-03-28,52,98.63,Take Profit,,
2025-03-25T04:29:44.048338,SELL,ALLE,CALL,125,2025-03-28,39,130.565,Take Profit,,
2025-03-25T04:29:44.061111,SELL,DLB,CALL,80,2025-03-28,61,81.57,Take Profit,,
2025-03-25T04:29:44.073344,SELL,OSK,CALL,95,2025-03-28,52,98.63,Take Profit,,
2025-03-25T04:29:44.084304,SELL,TTSH,CALL,5,2025-03-28,757,6.67,Take Profit,,
2025-03-25T04:29:44.095151,SELL,TTSH,CALL,5,2025-03-28,757,6.67,Take Profit,,
2025-03-25T04:29:44.106637,SELL,TTSH,CALL,5,2025-03-28,757,6.67,Take Profit,,
2025-03-25T04:29:44.118855,SELL,TTSH,CALL,5,2025-03-28,757,6.67,Take Profit,,
2025-03-25T04:29:44.131283,SELL,OSK,CALL,95,2025-03-28,52,98.63,Take Profit,,
2025-03-25T04:29:44.142692,SELL,OSK,CALL,95,2025-03-28,52,98.63,Take Profit,,
2025-03-25T04:29:44.155503,SELL,OSK,CALL,95,2025-03-28,52,98.63,Take Profit,,
2025-03-25T04:29:44.167164,SELL,OESX,CALL,0,2025-03-28,6250,0.741,Take Profit,,
2025-03-25T04:29:44.181112,SELL,SNA,CALL,330,2025-03-28,15,337.37,Take Profit,,
2025-03-25T04:29:44.193572,SELL,BST,CALL,35,2025-03-28,146,34.88,Take Profit,,
2025-03-25T04:29:44.206481,SELL,ITW,CALL,250,2025-03-28,19,255.7,Take Profit,,
2025-03-25T04:29:44.217614,SELL,MCO,CALL,460,2025-03-28,10,469.01,Take Profit,,
2025-03-25T04:29:44.229709,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.242334,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.254475,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.267367,SELL,CRL,CALL,165,2025-03-28,29,167.28,Take Profit,,
2025-03-25T04:29:44.280196,SELL,PEGA,CALL,75,2025-03-28,68,75.58,Take Profit,,
2025-03-25T04:29:44.292560,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.305438,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.316754,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.328825,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.341929,SELL,MCO,CALL,460,2025-03-28,10,469.01,Take Profit,,
2025-03-25T04:29:44.352999,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.366076,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.378304,SELL,CRL,CALL,165,2025-03-28,29,167.28,Take Profit,,
2025-03-25T04:29:44.394234,SELL,BHRB,CALL,60,2025-03-28,86,58.505,Take Profit,,
2025-03-25T04:29:44.417638,SELL,MCO,CALL,460,2025-03-28,10,469.01,Take Profit,,
2025-03-25T04:29:44.430374,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.443332,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.456234,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.467358,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.480093,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.493573,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.504757,SELL,CBOE,CALL,215,2025-03-28,23,213.705,Take Profit,,
2025-03-25T04:29:44.518430,SELL,VTLE,CALL,20,2025-03-28,225,23.18,Take Profit,,
2025-03-25T04:29:44.531289,SELL,HLMN,CALL,10,2025-03-28,555,9.03,Take Profit,,
2025-03-25T04:29:44.543690,SELL,STRL,CALL,125,2025-03-28,39,133.85,Take Profit,,
2025-03-25T04:29:44.556589,SELL,LH,CALL,235,2025-03-28,21,236.29,Take Profit,,
2025-03-25T04:29:44.591065,SELL,CPAY,CALL,345,2025-03-28,14,357.895,Take Profit,,
2025-03-25T04:29:44.608645,SELL,V,CALL,335,2025-03-28,14,343.74,Take Profit,,
2025-03-25T04:29:44.621608,SELL,CACI,CALL,365,2025-03-28,13,371.68,Take Profit,,
2025-03-25T04:29:44.634681,SELL,PAYX,CALL,145,2025-03-28,34,144.77,Take Profit,,
2025-03-25T04:29:44.647190,SELL,LH,CALL,235,2025-03-28,21,236.29,Take Profit,,
2025-03-25T04:29:44.659305,SELL,EPAC,CALL,40,2025-03-28,119,43.35,Take Profit,,
2025-03-25T04:29:44.674339,SELL,UBER,CALL,75,2025-03-28,65,76.455,Take Profit,,
2025-03-25T04:29:44.685724,SELL,DG,CALL,85,2025-03-28,59,83.19,Take Profit,,
2025-03-25T04:29:44.696878,SELL,AMP,CALL,495,2025-03-28,10,508.6,Take Profit,,
2025-03-25T04:29:44.709292,SELL,FI,CALL,220,2025-03-28,22,221.71,Take Profit,,
2025-03-25T04:29:44.720292,SELL,CRWD,CALL,360,2025-03-28,13,372.51,Take Profit,,
2025-03-25T04:29:44.734048,SELL,AMZN,CALL,195,2025-03-28,25,203.04,Take Profit,,
2025-03-25T04:29:44.751246,SELL,AMZN,CALL,195,2025-03-28,25,203.04,Take Profit,,
2025-03-25T04:29:44.762969,SELL,HUM,CALL,265,2025-03-28,18,271.67,Take Profit,,
2025-03-25T04:29:44.780802,SELL,AMZN,CALL,195,2025-03-28,25,203.04,Take Profit,,
2025-03-25T04:29:44.794318,SELL,WYNN,CALL,85,2025-03-28,60,84.91,Take Profit,,
2025-03-25T04:29:44.810043,SELL,TSLA,CALL,250,2025-03-28,20,278.43,Take Profit,,
2025-03-25T04:29:44.824421,SELL,MRK,CALL,95,2025-03-28,53,92.32,Take Profit,,
2025-03-25T04:29:44.835881,SELL,MSFT,CALL,390,2025-03-28,12,392.6,Take Profit,,
2025-03-25T04:29:44.848015,SELL,AMZN,CALL,195,2025-03-28,25,203.04,Take Profit,,
2025-03-25T04:29:44.859458,SELL,PFE,CALL,25,2025-03-28,190,26.125,Take Profit,,
2025-03-25T04:29:44.872210,SELL,UNP,CALL,235,2025-03-28,21,235.23,Take Profit,,
2025-03-25T04:29:44.884351,SELL,PLD,CALL,110,2025-03-28,46,110.26,Take Profit,,
2025-03-25T04:29:44.898474,SELL,WTW,CALL,335,2025-03-28,15,337.18,Take Profit,,
2025-03-25T04:29:44.910775,SELL,ORCL,CALL,150,2025-03-28,32,154.86,Take Profit,,
2025-03-25T04:29:44.922403,SELL,RTX,CALL,130,2025-03-28,37,134.71,Take Profit,,
2025-03-25T04:29:44.934676,SELL,HD,CALL,350,2025-03-28,14,363.77,Take Profit,,
2025-03-25T04:29:44.948683,SELL,OXY,CALL,50,2025-03-28,104,47.89,Take Profit,,
2025-03-25T04:29:47.972694,SELL,CI,CALL,315,2025-03-28,15,320.28,Take Profit,,
2025-03-25T04:29:47.986593,SELL,QCOM,CALL,155,2025-03-28,31,160.0,Take Profit,,
2025-03-25T04:29:47.999250,SELL,AVGO,CALL,190,2025-03-28,26,191.13,Take Profit,,
2025-03-25T04:29:48.012402,SELL,MSTR,CALL,305,2025-03-28,16,335.54,Take Profit,,
2025-03-25T04:29:48.034060,SELL,CSGP,CALL,80,2025-03-28,63,80.15,Take Profit,,
2025-03-25T04:29:48.047494,SELL,JNJ,CALL,165,2025-03-28,30,163.22,Take Profit,,
2025-03-25T04:29:48.060623,SELL,NVDA,CALL,120,2025-03-28,42,121.24,Take Profit,,
2025-03-25T04:29:48.074441,SELL,APD,CALL,290,2025-03-28,17,293.69,Take Profit,,
2025-03-25T04:29:48.087511,SELL,ADBE,CALL,385,2025-03-28,12,394.36,Take Profit,,
2025-03-25T04:29:48.100156,SELL,AMGN,CALL,315,2025-03-28,15,314.2,Take Profit,,
